[09/Mar/2015 18:01:35] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:02:58] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:02:58] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:02:58] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:58] DEBUG [django.db.backends.schema:93] CREATE TABLE `rpg_game` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `location` varchar(30) NOT NULL, `isover` bool NOT NULL, `stats` varchar(30) NOT NULL); (params [])
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.054) CREATE TABLE `rpg_game` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `location` varchar(30) NOT NULL, `isover` bool NOT NULL, `stats` varchar(30) NOT NULL); args=[]
[09/Mar/2015 18:07:58] DEBUG [django.db.backends.schema:93] CREATE TABLE `rpg_item` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(30) NOT NULL, `description` varchar(50) NOT NULL, `quantity` integer UNSIGNED NOT NULL); (params [])
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.044) CREATE TABLE `rpg_item` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(30) NOT NULL, `description` varchar(50) NOT NULL, `quantity` integer UNSIGNED NOT NULL); args=[]
[09/Mar/2015 18:07:58] DEBUG [django.db.backends.schema:93] CREATE TABLE `rpg_player` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(30) NOT NULL, `location` varchar(30) NOT NULL, `isdead` bool NOT NULL); (params [])
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.048) CREATE TABLE `rpg_player` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(30) NOT NULL, `location` varchar(30) NOT NULL, `isdead` bool NOT NULL); args=[]
[09/Mar/2015 18:07:58] DEBUG [django.db.backends.schema:93] CREATE TABLE `rpg_room` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(30) NOT NULL, `description` varchar(50) NOT NULL); (params [])
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.033) CREATE TABLE `rpg_room` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(30) NOT NULL, `description` varchar(50) NOT NULL); args=[]
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('rpg', '0001_initial', '2015-03-09 23:07:58'); args=['rpg', u'0001_initial', u'2015-03-09 23:07:58']
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'logentry' AND `django_content_type`.`app_label` = 'admin') LIMIT 21; args=('logentry', 'admin')
[09/Mar/2015 18:07:58] DEBUG [django.db.backends:91] (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (1) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'admin' ORDER BY `django_content_type`.`name` ASC; args=('admin',)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'permission' AND `django_content_type`.`app_label` = 'auth') LIMIT 21; args=('permission', 'auth')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'group' AND `django_content_type`.`app_label` = 'auth') LIMIT 21; args=('group', 'auth')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'user' AND `django_content_type`.`app_label` = 'auth') LIMIT 21; args=('user', 'auth')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (2, 3, 4) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(2, 3, 4)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'auth' ORDER BY `django_content_type`.`name` ASC; args=('auth',)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'contenttype' AND `django_content_type`.`app_label` = 'contenttypes') LIMIT 21; args=('contenttype', 'contenttypes')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (5) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(5,)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'contenttypes' ORDER BY `django_content_type`.`name` ASC; args=('contenttypes',)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'session' AND `django_content_type`.`app_label` = 'sessions') LIMIT 21; args=('session', 'sessions')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (6) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(6,)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'sessions' ORDER BY `django_content_type`.`name` ASC; args=('sessions',)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'game' AND `django_content_type`.`app_label` = 'rpg') LIMIT 21; args=('game', 'rpg')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) INSERT INTO `django_content_type` (`name`, `app_label`, `model`) VALUES ('game', 'rpg', 'game'); args=[u'game', 'rpg', 'game']
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'player' AND `django_content_type`.`app_label` = 'rpg') LIMIT 21; args=('player', 'rpg')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) INSERT INTO `django_content_type` (`name`, `app_label`, `model`) VALUES ('player', 'rpg', 'player'); args=[u'player', 'rpg', 'player']
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'item' AND `django_content_type`.`app_label` = 'rpg') LIMIT 21; args=('item', 'rpg')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) INSERT INTO `django_content_type` (`name`, `app_label`, `model`) VALUES ('item', 'rpg', 'item'); args=[u'item', 'rpg', 'item']
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'room' AND `django_content_type`.`app_label` = 'rpg') LIMIT 21; args=('room', 'rpg')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) INSERT INTO `django_content_type` (`name`, `app_label`, `model`) VALUES ('room', 'rpg', 'room'); args=[u'room', 'rpg', 'room']
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON ( `auth_permission`.`content_type_id` = `django_content_type`.`id` ) WHERE `auth_permission`.`content_type_id` IN (8, 9, 10, 7) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(8, 9, 10, 7)
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add game', 7, 'add_game'), ('Can change game', 7, 'change_game'), ('Can delete game', 7, 'delete_game'), ('Can add player', 8, 'add_player'), ('Can change player', 8, 'change_player'), ('Can delete player', 8, 'delete_player'), ('Can add item', 9, 'add_item'), ('Can change item', 9, 'change_item'), ('Can delete item', 9, 'delete_item'), ('Can add room', 10, 'add_room'), ('Can change room', 10, 'change_room'), ('Can delete room', 10, 'delete_room'); args=(u'Can add game', 7, u'add_game', u'Can change game', 7, u'change_game', u'Can delete game', 7, u'delete_game', u'Can add player', 8, u'add_player', u'Can change player', 8, u'change_player', u'Can delete player', 8, u'delete_player', u'Can add item', 9, u'add_item', u'Can change item', 9, u'change_item', u'Can delete item', 9, u'delete_item', u'Can add room', 10, u'add_room', u'Can change room', 10, u'change_room', u'Can delete room', 10, u'delete_room')
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:07:59] DEBUG [django.db.backends:91] (0.000) SELECT `django_content_type`.`id`, `django_content_type`.`name`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'rpg' ORDER BY `django_content_type`.`name` ASC; args=('rpg',)
[09/Mar/2015 18:09:41] WARNING [django.request:143] Not Found: /
[09/Mar/2015 18:13:55] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:13:55] DEBUG [django.db.backends:91] (0.000) SELECT `rpg_game`.`id`, `rpg_game`.`location`, `rpg_game`.`isover`, `rpg_game`.`stats` FROM `rpg_game` LIMIT 21; args=()
[09/Mar/2015 18:14:05] DEBUG [django.db.backends:91] (0.000) SELECT `rpg_player`.`id`, `rpg_player`.`name`, `rpg_player`.`location`, `rpg_player`.`isdead` FROM `rpg_player` LIMIT 21; args=()
[09/Mar/2015 18:14:23] DEBUG [django.db.backends:91] (0.000) SELECT `rpg_item`.`id`, `rpg_item`.`name`, `rpg_item`.`description`, `rpg_item`.`quantity` FROM `rpg_item` LIMIT 21; args=()
[09/Mar/2015 18:14:33] DEBUG [django.db.backends:91] (0.000) SELECT `rpg_room`.`id`, `rpg_room`.`name`, `rpg_room`.`description` FROM `rpg_room` LIMIT 21; args=()
[09/Mar/2015 18:20:36] DEBUG [django.db.backends:91] (0.000) INSERT INTO `rpg_room` (`name`, `description`) VALUES ('Colonnade', 'Vaulted Ceilings'); args=['Colonnade', 'Vaulted Ceilings']
[09/Mar/2015 18:21:11] DEBUG [django.db.backends:91] (0.000) SELECT `rpg_room`.`id`, `rpg_room`.`name`, `rpg_room`.`description` FROM `rpg_room` LIMIT 21; args=()
[09/Mar/2015 18:22:58] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:22:58] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:22:58] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:23:15] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:23:15] DEBUG [django.db.backends:91] (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'k2prfh2oqko0rpwjrejlstq7ou73mrzj' AND `django_session`.`expire_date` > '2015-03-09 23:23:15') LIMIT 21; args=('k2prfh2oqko0rpwjrejlstq7ou73mrzj', u'2015-03-09 23:23:15')
[09/Mar/2015 18:23:15] DEBUG [django.db.backends:91] (0.000) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' LIMIT 1; args=(u'tyaawz4rtsytv6upr78xhmynwq26j732',)
[09/Mar/2015 18:23:15] DEBUG [django.db.backends:91] (0.000) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('tyaawz4rtsytv6upr78xhmynwq26j732', 'ZTM5MGY2YmY3MDJjMTYxZmIwNmQ5NzhmNmYxNDg1NWI4OGFhNzI2ZDp7fQ==', '2015-03-23 23:23:15'); args=(u'tyaawz4rtsytv6upr78xhmynwq26j732', u'ZTM5MGY2YmY3MDJjMTYxZmIwNmQ5NzhmNmYxNDg1NWI4OGFhNzI2ZDp7fQ==', u'2015-03-23 23:23:15')
[09/Mar/2015 18:23:15] DEBUG [django.db.backends:91] (0.000) UPDATE `django_session` SET `session_data` = 'ZTM5MGY2YmY3MDJjMTYxZmIwNmQ5NzhmNmYxNDg1NWI4OGFhNzI2ZDp7fQ==', `expire_date` = '2015-03-23 23:23:15' WHERE `django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732'; args=(u'ZTM5MGY2YmY3MDJjMTYxZmIwNmQ5NzhmNmYxNDg1NWI4OGFhNzI2ZDp7fQ==', u'2015-03-23 23:23:15', u'tyaawz4rtsytv6upr78xhmynwq26j732')
[09/Mar/2015 18:23:15] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:23:15] DEBUG [django.db.backends:91] (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' AND `django_session`.`expire_date` > '2015-03-09 23:23:15') LIMIT 21; args=('tyaawz4rtsytv6upr78xhmynwq26j732', u'2015-03-09 23:23:15')
[09/Mar/2015 18:23:27] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:23:27] DEBUG [django.db.backends:91] (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'jcook' LIMIT 21; args=(u'jcook',)
[09/Mar/2015 18:23:27] DEBUG [django.db.backends:91] (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' AND `django_session`.`expire_date` > '2015-03-09 23:23:27') LIMIT 21; args=('tyaawz4rtsytv6upr78xhmynwq26j732', u'2015-03-09 23:23:27')
[09/Mar/2015 18:23:39] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:23:39] DEBUG [django.db.backends:91] (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'root' LIMIT 21; args=(u'root',)
[09/Mar/2015 18:23:39] DEBUG [django.db.backends:91] (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' AND `django_session`.`expire_date` > '2015-03-09 23:23:39') LIMIT 21; args=('tyaawz4rtsytv6upr78xhmynwq26j732', u'2015-03-09 23:23:39')
[09/Mar/2015 18:25:12] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:25:12] DEBUG [django.db.backends:91] (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'jcook' LIMIT 21; args=(u'jcook',)
[09/Mar/2015 18:25:26] DEBUG [django.db.backends:91] (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'jcook' LIMIT 21; args=(u'jcook',)
[09/Mar/2015 18:25:35] DEBUG [django.db.backends:91] (0.000) INSERT INTO `auth_user` (`password`, `last_login`, `is_superuser`, `username`, `first_name`, `last_name`, `email`, `is_staff`, `is_active`, `date_joined`) VALUES ('pbkdf2_sha256$15000$ExmN7wzH6RGH$lAhVzAzQ5/fE7BGcls9APkKhF1XTnqh76uPtfBrIHXY=', '2015-03-09 23:25:35', 1, 'jcook', '', '', '', 1, 1, '2015-03-09 23:25:35'); args=[u'pbkdf2_sha256$15000$ExmN7wzH6RGH$lAhVzAzQ5/fE7BGcls9APkKhF1XTnqh76uPtfBrIHXY=', u'2015-03-09 23:25:35', True, u'jcook', u'', u'', u'', True, True, u'2015-03-09 23:25:35']
[09/Mar/2015 18:25:47] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:25:47] DEBUG [django.db.backends:91] (0.000) SHOW TABLES; args=None
[09/Mar/2015 18:25:47] DEBUG [django.db.backends:91] (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
[09/Mar/2015 18:26:02] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:26:02] DEBUG [django.db.backends:91] (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' AND `django_session`.`expire_date` > '2015-03-09 23:26:02') LIMIT 21; args=('tyaawz4rtsytv6upr78xhmynwq26j732', u'2015-03-09 23:26:02')
[09/Mar/2015 18:26:02] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:26:02] DEBUG [django.db.backends:91] (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' AND `django_session`.`expire_date` > '2015-03-09 23:26:02') LIMIT 21; args=('tyaawz4rtsytv6upr78xhmynwq26j732', u'2015-03-09 23:26:02')
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`username` = 'jcook' LIMIT 21; args=(u'jcook',)
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' AND `django_session`.`expire_date` > '2015-03-09 23:26:08') LIMIT 21; args=('tyaawz4rtsytv6upr78xhmynwq26j732', u'2015-03-09 23:26:08')
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.000) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'w64ylzjmqc1jfnjvnmruimua8v3uzjdo' LIMIT 1; args=(u'w64ylzjmqc1jfnjvnmruimua8v3uzjdo',)
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.000) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('w64ylzjmqc1jfnjvnmruimua8v3uzjdo', 'ZTM5MGY2YmY3MDJjMTYxZmIwNmQ5NzhmNmYxNDg1NWI4OGFhNzI2ZDp7fQ==', '2015-03-23 23:26:08'); args=(u'w64ylzjmqc1jfnjvnmruimua8v3uzjdo', u'ZTM5MGY2YmY3MDJjMTYxZmIwNmQ5NzhmNmYxNDg1NWI4OGFhNzI2ZDp7fQ==', u'2015-03-23 23:26:08')
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE `django_session`.`session_key` = 'tyaawz4rtsytv6upr78xhmynwq26j732' LIMIT 21; args=('tyaawz4rtsytv6upr78xhmynwq26j732',)
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.001) DELETE FROM `django_session` WHERE `django_session`.`session_key` IN ('tyaawz4rtsytv6upr78xhmynwq26j732'); args=(u'tyaawz4rtsytv6upr78xhmynwq26j732',)
[09/Mar/2015 18:26:08] DEBUG [django.db.backends:91] (0.000) UPDATE `auth_user` SET `last_login` = '2015-03-09 23:26:08' WHERE `auth_user`.`id` = 1; args=(u'2015-03-09 23:26:08', 1)
